Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-32322,RAPHA HOSPITAL &amp; CLINICS,UASIN GISHU,PRIVATE,LEVEL 4,0.419072,35.3833414,Hospital,Success,
CN-32349,WALDIRI MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-32357,SMILE MORE DENTAL CLINIC,KIAMBU,PRIVATE,LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-32378,TUNDANI PRIME MEDICAL CENTRE LIMITED,LAMU,PRIVATE,LEVEL 3A,-2.04751898275,40.788910863388,Lamu,Success,
CN-32403,KITENGELA MEDICAL SERVICES LIMITED-ENKASITI,KAJIADO,PRIVATE,LEVEL 2,-1.5502963,36.9382239,"Kitengela, Kajiado",Success,
CN-32439,NJORO HUDUMA MEDICAL CLINIC NAKURU,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-32440,RANGWE HOMETOWN MEDICAL CLINIC,HOMA BAY,PRIVATE,LEVEL 3A,-0.555574221761,34.581189926065,"Rangwe, Homa Bay",Success,
CN-32448,WEMA HEALTHCARE KENYA,KISUMU,PRIVATE,LEVEL 3B,-0.03333,34.76667,"Konya, Kisumu",Success,
CN-32526,OASIS DOCTORS PLAZA KAKAMEGA LIMITED,KAKAMEGA,PRIVATE,LEVEL 4,0.28422,34.75229,Kakamega,Success,
CN-32553,ICO-CARE HEALTH CLINIC,KAKAMEGA,PRIVATE,LEVEL 2,0.28422,34.75229,Kakamega,Success,
CN-32562,OPTIMUM CARE HOSPITAL LTD,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-32579,SHAMSU HEALTHCARE LTD,GARISSA,PRIVATE,LEVEL 3B,-0.4459246,39.652735,Garissa,Success,
CN-32588,RASMI NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-32695,EL-SIHA MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-32728,LABIB HOSPITAL,NAIROBI,PRIVATE,LEVEL 5,-1.302816508735,36.809301579489,"Hospital Road, Kibra",Success,
CN-32729,ST GABRIEL HOSPITAL LIMITED,KERICHO,PRIVATE,LEVEL 4,-0.296882276918,35.307304593825,Kericho,Success,
CN-32735,MEDSTOPS HEALTHCARE KENYA,NYAMIRA,PRIVATE,LEVEL 4,-0.640626239534,34.967387947932,Nyamira,Success,
CN-32772,QUEENS & KINGS ACCURATE HEALTH CENTRE,KIRINYAGA,PRIVATE,LEVEL 3B,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-32798,S.T JOSEPHS NYANSIONGO HEALTH CENTRE,NYAMIRA,PRIVATE,LEVEL 4,-0.7581151,35.0152909,"Nyansiongo, Nyamira",Success,
CN-32809,MEDICATION THERAPY MANAGEMENT LIMITED (MTM),KIAMBU,PRIVATE,LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-32814,NG\\'UONO MEDICAL CENTRE,HOMA BAY,PRIVATE,LEVEL 3B,-0.5146224,34.7334287,Eldamador Medical Centre,Success,
CN-32822,MURITHI METHO OPTOMETRIST,EMBU,PRIVATE,LEVEL 2,-0.5379964,37.4543311,Embu,Success,
CN-32834,SUNA NURSING AND MATERNITY HOME,MIGORI,PRIVATE,LEVEL 3A,-1.0706878,34.4661791,Suna Nursing & Maternity Home,Success,
CN-32848,EQUITY AFIA DONHOLM,NAIROBI,PRIVATE,LEVEL 3A,-1.2914538,36.8856535,"Doonholm, Embakasi West, Nairobi",Success,
CN-32850,THE AGA KHAN HEALTH SERVICES KENYA-BOMET MEDICAL CENTRE,BOMET,PRIVATE,LEVEL 3B,-0.72064302304,35.297853151752,Bomet,Success,
CN-32878,BLISSFAM HOSPITAL,KILIFI,PRIVATE,LEVEL 3B,-3.6153628,39.852311,Hospital,Success,
CN-32904,JOYRIDE MEDICAL CENTRE,NYAMIRA,PRIVATE,LEVEL 4,-0.640626239534,34.967387947932,Nyamira,Success,
CN-32911,OLCHOBOSEI MEDICAL CENTRE,NAROK,PRIVATE,LEVEL 3A,-1.257270424837,35.575800972424,Narok,Success,
CN-32915,GWA-KUNGU HEALTH SERVICES,NYANDARUA,PRIVATE,LEVEL 2,-0.323536777902,36.481864588175,Nyandarua,Success,
CN-32947,AKM HEALTH CENTRE LTD,KIRINYAGA,PRIVATE,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-32993,FIRST COMMUNITY HOSPITAL MLOLONGO,MACHAKOS,PRIVATE,LEVEL 3B,-1.39639,36.94028,"Mlolongo, Machakos",Success,
CN-33052,TUMTICHA MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-33058,THE TRANQUIL HOSPITAL LIMITED,KAKAMEGA,PRIVATE,LEVEL 3B,0.28422,34.75229,Kakamega,Success,
CN-33064,SUNVIEW MATERNITY & NURSING HOME,KIAMBU,PRIVATE,LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-33098,AVOCENT HEALTHCARE LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.3049235,36.8324167,Beta Health Care Limited,Success,
CN-33124,KWA NGANGA MEDICARE CENTRE LTD,MURANGA,PRIVATE,LEVEL 3B,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-33139,AVI-CARE MEDICAL CENTER LTD,THARAKA-NITHI,PRIVATE,LEVEL 2,-0.206516213429,37.868692128983,Tharaka-Nithi,Success,
CN-33165,AMOYO HEALTHCARE MEDICAL CLINIC,SIAYA,PRIVATE,LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-33231,SIDAI BAARE CLINIC,NAROK,PRIVATE,LEVEL 3A,-1.257270424837,35.575800972424,Narok,Success,
CN-33446,THE MINUTE MEDICAL CLINIC,NAKURU,PRIVATE,LEVEL 2,-0.2989828,36.067634,Al-Gadhir Medical Clinic,Success,
CN-33453,LODWAR TUMAINI MEDICAL SERVICES,TURKANA,PRIVATE,LEVEL 4,3.11988,35.59642,"Lodwar, Turkana",Success,
CN-33491,SHAJACARE MEDICAL CENTRE,VIHIGA,PRIVATE,LEVEL 2,0.080244585317,34.730720378013,Vihiga,Success,
CN-33512,AGE-WELL CLINICS LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-33513,QUICK HOPE MEDICAL SERVICES,UASIN GISHU,PRIVATE,LEVEL 2,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-33580,RED SEAS NURSING AND MATERNITY HOME-CLINIC,KISII,PRIVATE,LEVEL 2,-0.774588,34.945153,Keroka Maternity and Nursing Home,Success,
CN-33599,DAMIANA HEALTH MEDICAL CENTRE,NAKURU,PRIVATE,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-33607,BLISS HEALTHCARE LTD - WESTLANDS,NAIROBI,PRIVATE,LEVEL 3A,-1.2651922,36.8047738,"Westlands, Nairobi",Success,
CN-33652,SARMAN MEDICAL CENTER LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-33675,MATIBABU FOUNDATION HOSPITAL UKWALA,SIAYA,PRIVATE,LEVEL 4,0.1924719,34.1901769,"Ukwala, Siaya",Success,
CN-33692,MILANO SPENSER MEDICAL CENTRE,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-33706,INLAND MEDICAL HEALTH CENTRE LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2657918,36.7991336,Health Centre,Success,
CN-33715,TOPCARE NURSING HOME,KAJIADO,PRIVATE,LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-33773,THAGANA COUNTY MEDICAL CENTRE,KIRINYAGA,PRIVATE,LEVEL 4,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-33804,BORDERPOINT MEDICAL CENTER LIMITED,MARSABIT,PRIVATE,LEVEL 4,2.980491275449,37.570848791063,Marsabit,Success,
CN-33820,BODAKI MEDICARE LIMITED,NAIROBI,PRIVATE,LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-33824,MEDFORCE MEDICAL CENTRE,MIGORI,PRIVATE,LEVEL 3B,-0.989136495207,34.364493855317,Migori,Success,
CN-33832,AFRICA INUKA HOSPITAL LTD-KISUMU,KISUMU,PRIVATE,LEVEL 3A,-0.10221,34.76171,Kisumu,Success,
CN-33834,BETHANIA MEDICAL CENTRE,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-33841,SIMAHO MCH/FP CLINIC,GARISSA,PRIVATE,LEVEL 3A,-0.4459246,39.652735,Garissa,Success,
CN-33877,NEW HOPE MEDICARE CENTRE,NANDI,PRIVATE,LEVEL 3B,0.182680842869,35.108710560862,Nandi,Success,
CN-33888,DAWIDA MATERNITY & NURSING HOME,TAITA-TAVETA,PRIVATE,LEVEL 3B,-3.4188755,38.3023312,"Dabida, Taita Taveta",Success,
CN-33889,SONAR IMAGING CENTRE MERU,MERU,PRIVATE,LEVEL 3A,0.046389,37.6527529,Meru,Success,
CN-33891,ST. JOSEPHINE MARA HOSPITAL,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-33896,KELSA FAMILY CLINIC,NAKURU,PRIVATE,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-33902,ALPHIL MEDICAL CENTRE LIMITED- KABURWO,NAKURU,PRIVATE,LEVEL 3A,-0.2806559,36.0794189,Nakuru,Success,
CN-33905,ALUNGU GOF NURSING HOME,MANDERA,PRIVATE,LEVEL 3A,3.9352641,41.8527175,Al-Siha Nursing Home,Success,
CN-33955,KERUGOYA MEDICAL CENTRE LIMITED-KERUGOYA TOWN CLINIC,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-33987,SILVER OAK HOSPITAL LIMITED,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-34013,WAJIR MEDICAL CENTRE LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.7471,40.05732,Wajir,Success,
CN-34085,HURUMA TELE MEDICAL CLINIC,KILIFI,PRIVATE,LEVEL 2,-3.176503150822,39.68804728776,Kilifi,Success,
CN-34094,LADOPHARMA NURSING HOME LIMITED,MIGORI,PRIVATE,LEVEL 4,-0.989136495207,34.364493855317,Migori,Success,
CN-34105,QOROBO MEDICARE CENTER LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-34136,BULLA POWER MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-34145,BWANA NI MWEMA MEDICAL CENTRE,MIGORI,PRIVATE,LEVEL 4,-0.989136495207,34.364493855317,Migori,Success,
CN-34173,ADVENT MEDICARE &amp; MATERNITY CENTER,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-34183,CARLIFONIA MEDICAL CENTRE,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-34227,LAKUM NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-34228,KING DAVIDS MEDIDENT CLINIC,BOMET,PRIVATE,LEVEL 2,-0.72064302304,35.297853151752,Bomet,Success,
CN-34272,AL-FIRDAUS HEALTH CARE,MOMBASA,PRIVATE,LEVEL 3B,-4.0574645,39.663945,Mombasa,Success,
CN-34273,BECHIGA MEDICAL CENTRE,MOMBASA,PRIVATE,LEVEL 3B,-4.0574645,39.663945,Mombasa,Success,
CN-34325,MEGALIFE HOSPITAL LIMITED-JOSKA,MACHAKOS,PRIVATE,LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
CN-34364,NEO-SOLUTIONS MEDICAL CENTRE,MAKUENI,PRIVATE,LEVEL 3A,-2.160192128139,37.789123486634,Makueni,Success,
CN-34379,DAWIDA MEDICAL SERVICES,TAITA-TAVETA,PRIVATE,LEVEL 2,-3.4188755,38.3023312,"Dabida, Taita Taveta",Success,
CN-34418,ASTER POINT HOSPITAL LTD,NAIROBI,PRIVATE,LEVEL 3B,-1.302816508735,36.809301579489,"Hospital Road, Kibra",Success,
CN-34637,DHIRRE MEDICAL AND EYE CLINIC,ISIOLO,PRIVATE,LEVEL 2,1.009414834849,38.539540438792,Isiolo,Success,
CN-34647,SKYLARMAT MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3A,-1.31244,36.79729,Medical Centre,Success,
CN-34690,VIRGINIA WRIGHT DISPENSARY,NANDI,PRIVATE,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-34709,MEDSTAR CLINICS-MOSOCHO,KISII,PRIVATE,LEVEL 3B,-0.5874836,34.7338087,"Mosocho, Kisii",Success,
CN-34733,PALA COMMUNITY MEDICAL CLINIC,HOMA BAY,PRIVATE,LEVEL 2,-0.7250456,34.3717652,Clinic,Success,
CN-34797,AFYA POINT MEDICARE LIMITED,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-34825,WAJIR NURSING HOME,WAJIR,PRIVATE,LEVEL 3B,1.7471,40.05732,Wajir,Success,
CN-34826,PRECIOUS LIFE HEALTHCARE LTD,MERU,PRIVATE,LEVEL 2,0.166838927273,37.764590845633,Meru,Success,
CN-34855,MERCY MISSION MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.31244,36.79729,Medical Centre,Success,
CN-34879,ANTALIYA HOSPITAL LIMITED,GARISSA,PRIVATE,LEVEL 4,-0.4459246,39.652735,Garissa,Success,
CN-34885,MUSADBII NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-34936,WOMEN\\'S INITIATIVE HEALTH CARE SERVICES,GARISSA,PRIVATE,LEVEL 3A,-0.4717391,39.6451061,Womens Initiative Health Care Unit,Success,
CN-34962,MIKINDANI HOSPITAL,MOMBASA,PRIVATE,LEVEL 4,-4.063253,39.672312,Medanta Africare,Success,
CN-35064,INTERNATIONAL OPTICA,MOMBASA,PRIVATE,LEVEL 2,-4.0603162,39.6558067,Auto Cats International,Success,
CN-35089,LIMURU VALLEY - MED DIAGNOSTIC CENTER LIMITED-JAMII,KIAMBU,PRIVATE,LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-35125,HODHAN NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-35147,PENEZA HEALTHCARE LIMITED,MIGORI,PRIVATE,LEVEL 4,-0.989136495207,34.364493855317,Migori,Success,
CN-35189,ANKA HOSPITAL - ISIOLO,ISIOLO,PRIVATE,LEVEL 4,0.3527779,37.5849123,Hospital,Success,
CN-35202,EAGLE HEALTH AND CLINIC SERVICES,NAIROBI,PRIVATE,LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-35240,PLAINSVIEW NURSING HOME LTD,KIAMBU,PRIVATE,LEVEL 4,-1.1672396,36.8255013,Kiambu,Success,
CN-35255,CANCER CARE KENYA LIMITED,NAIROBI,PRIVATE,LEVEL 4B,-1.2857857,36.8200253,Nairobi,Success,
CN-35263,MABU MEDICARE LIMITED,MARSABIT,PRIVATE,LEVEL 3A,2.980491275449,37.570848791063,Marsabit,Success,
CN-35319,AFYA MEDICAL CLINIC AND NURSING HOME,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-35347,CHEMASE MEDICAL CENTRE,UASIN GISHU,PRIVATE,LEVEL 3A,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-35374,KASGUNGA COMMUNITY CLINIC,HOMA BAY,PRIVATE,LEVEL 2,-0.48333,34.28333,"Kasagunga, Homa Bay",Success,
CN-35416,CHERANGANY NURSING HOME-TOWN CLINIC,TRANS-NZOIA,PRIVATE,LEVEL 3A,1.024885033707,35.190002887464,"Cherangany, Trans Nzoia",Success,
CN-35452,EQUITY AFIA KAYOLE,NAIROBI,PRIVATE,LEVEL 3A,-1.27616,36.91379,"Kayole, Nairobi",Success,
CN-35461,SOGLE NURSING HOME,MANDERA,PRIVATE,LEVEL 4,3.9352641,41.8527175,Al-Siha Nursing Home,Success,
CN-35462,BUTE NURSING HOME,WAJIR,PRIVATE,LEVEL 4,1.75504011033,40.017147679353,Wajir,Success,
CN-35481,NEBO HEALTH SOLUTIONS LTD,NYERI,PRIVATE,LEVEL 3B,-0.4211516,36.9494066,Nyeri,Success,
CN-35505,SUAM WEMA MEDICAL CENTRE,KILIFI,PRIVATE,LEVEL 2,-3.9159737,39.5828209,Medical Centre,Success,
CN-35524,SIKHENDU MEDICAL CLINIC,TRANS-NZOIA,PRIVATE,LEVEL 3A,0.835521,34.8658376,Shikhendu Medical Clinic,Success,
CN-35539,ROSAMA MEDICAL SERVICES,KAJIADO,PRIVATE,LEVEL 3A,-1.8419404,36.7892723,Kajiado,Success,
CN-35585,CIALA HOSPITAL KISUMU LIMITED,KISUMU,PRIVATE,LEVEL 3A,-0.10221,34.76171,Kisumu,Success,
CN-35600,THE GOLDEN HEART HOSPITAL,HOMA BAY,PRIVATE,LEVEL 3A,-0.4054331,34.6717252,Hospital,Success,
CN-35617,SILOAM HOSPITAL LIMITED-MEDICAL CENTRE LITEIN,KERICHO,PRIVATE,LEVEL 3A,-0.5828383,35.1908492,"Litein, Kericho",Success,
CN-35638,OPTEX OPTICIANS LIMITED,NAIROBI,PRIVATE,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-35642,NEBO HEALTHCARE LIMITED,KISII,PRIVATE,LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-35652,CHEMIN MEDICAL CLINIC,KISII,PRIVATE,LEVEL 3B,-0.820578,34.732977,Quiners Medical Clinic,Success,
CN-35738,CITY POINT GROUP OF HOSPITALS LIMITED,KAJIADO,PRIVATE,LEVEL 4,-1.8419404,36.7892723,Kajiado,Success,
CN-35777,BENEDETTO HEALTH CENTRE,KILIFI,PRIVATE,LEVEL 3B,-3.5449924,39.521976,Health Centre,Success,
CN-35782,ESTHER MEMORIAL MATENITY &amp; NURSING HOME,NAKURU,PRIVATE,LEVEL 3B,-0.2806559,36.0794189,Nakuru,Success,
CN-35796,PRECIOUS LIFE MEDICAL SERVICES,KWALE,PRIVATE,LEVEL 2,-4.148612987152,39.155718067611,Kwale,Success,
CN-35836,MARYHILL MEDICAL CENTRE,LAIKIPIA,PRIVATE,LEVEL 3B,0.321036458859,36.76507926291,Laikipia,Success,
CN-35857,GARI-HILLS HEALTHCARE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-35871,THE CLIN-EVE HOSPITAL,MERU,PRIVATE,LEVEL 2,0.2289212,37.9464346,Hospital,Success,
CN-35894,BIN-BARAKAT MEDICAL CENTRE LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.25996,36.86057,Baraka Medical Center,Success,
CN-35914,HEMA MEDICAL CLINIC,VIHIGA,PRIVATE,LEVEL 2,0.080244585317,34.730720378013,Vihiga,Success,
CN-35962,DOMILINE MEDICAL CENTRE LIMITED,KISII,PRIVATE,LEVEL 3B,-0.775814232663,34.777005852014,Kisii,Success,
CN-35983,AFYA HEALTH SYSTEMS ORGANIZATION,HOMA BAY,PRIVATE,LEVEL 3A,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-35986,HYNAX MEDICAL CENTRE,NYAMIRA,PRIVATE,LEVEL 2,-0.640626239534,34.967387947932,Nyamira,Success,
CN-35993,FIG TREE HEALTH OPTIONS KERICHO LTD,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-36046,PHARMACOSY MEDICAL CENTRE KEGATI,KISII,PRIVATE,LEVEL 3B,-0.808938,34.7297,Mananasi Medical Centre - Pharmacy,Success,
CN-36093,NEW BUSIA MATERNITY & NURSING HOME,BUSIA,PRIVATE,LEVEL 4,0.4645192,34.1021511,Busia,Success,
CN-36107,MALIFISA HOSPITAL LIMITED,GARISSA,PRIVATE,LEVEL 3B,-0.4459246,39.652735,Garissa,Success,
CN-36108,KALKAAL MEDICAL CENTER LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-36165,SALAMA YARD MEDICAL CENTER LAB & MATERNITY,NAIROBI,PRIVATE,LEVEL 3B,-1.2664939,36.849135,Maternity Home,Success,
CN-36187,CHEERA CFW CLINIC,THARAKA-NITHI,PRIVATE,LEVEL 2,-0.3694622,37.6784164,"Chera, Tharaka-Nithi",Success,
CN-36192,BUMALA UZIMA CLINIC,BUSIA,PRIVATE,LEVEL 2,0.3049501,34.2027467,"Bumala, Busia",Success,
CN-36199,CLEVERHEAL COTTAGE HOSPITAL,MACHAKOS,PRIVATE,LEVEL 3A,-1.279605613208,37.413530961083,Machakos,Success,
CN-36217,GURU NANAK RAMGARHIA HOSPITAL,NAIROBI,PRIVATE,LEVEL 4,-1.2696533,36.8321112,Guru Ramgarhia Sikh Nanak Hospital,Success,
CN-36223,MUNACARE MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 2,-1.31244,36.79729,Medical Centre,Success,
CN-36231,TRINITY CARE CENTRE - NGONG TOWN,KAJIADO,PRIVATE,LEVEL 3B,-1.8419404,36.7892723,Kajiado,Success,
CN-36239,SANOPTICS EYE CARE CLINIC,SAMBURU,PRIVATE,LEVEL 2,1.318064167382,37.118371297502,Samburu,Success,
CN-36291,NAMO HOSPITAL LIMITED,TURKANA,PRIVATE,LEVEL 4,3.1190072,35.5992713,Namo Hospital Ltd,Success,
CN-36311,GOOD-PROMISE MEDICAL AND MATERNITY CENTRE,LAIKIPIA,PRIVATE,LEVEL 3A,0.321036458859,36.76507926291,Laikipia,Success,
CN-36379,KHOROF HARAR NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3B,2.20308,40.75271,"Khorof Harar, Wajir",Success,
CN-36477,TABSAM MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
