Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-56268,MITI MINGI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.5262726,36.0805403,"Miti Mingi, Nakuru",Success,
CN-56303,MASOGO DISPENSARY,SIAYA,COUNTY GOVERNMENT,LEVEL 2,0.0894633,34.2351498,Dispensary,Success,
CN-56316,SHIBWE SUB-COUNTY HOSPITAL,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 4,0.28422,34.75229,Kakamega,Success,
CN-56327,ITHAENI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-56328,CHEPTONGEI MODEL HEALTH CENTRE,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 3A,0.9392633,35.5145776,"Cheptongei, Elgeyo-Marakwet",Success,
CN-56339,MWACHINGA DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-56363,SABAKI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-56437,DUNGICHA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.475345,39.6312567,"Dungicha, Kilifi",Success,
CN-56566,LULIS HEALTH CENTRE,MANDERA,COUNTY GOVERNMENT,LEVEL 3B,2.4454471,40.6521921,Kotulo Health Centre,Success,
CN-56582,KARAU HEALTH CENTRE,EMBU,COUNTY GOVERNMENT,LEVEL 3B,-0.4254473,37.641347,Health Centre,Success,
CN-56592,MASOGO HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3B,-0.4274527,34.4767279,Health Centre,Success,
CN-56595,ABDIWAQO DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-56617,INDUSTRIAL AREA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-56650,NAMBUKU MODEL HEALTH CENTRE,BUSIA,COUNTY GOVERNMENT,LEVEL 3A,0.3181067,34.1099475,"Nambuku, Busia",Success,
CN-56666,MAU-NAROK HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 3A,0.0140971,36.1398143,Health Centre,Success,
CN-56704,NDATHI DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-56732,SYUMILE DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-56745,KIAUMBUI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-56754,MJI WA HURUMA DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.25776,36.8731186,"Huruma, Mathare, Nairobi",Success,
CN-56771,MUNYANGE DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.5017327,36.8711238,"Munyange, Nyeri",Success,
CN-56840,PINGILIKANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.7735928,39.7713713,"Pingilikani, Kilifi",Success,
CN-56880,IGANDENE GK DISPENSARY,MERU,COUNTY GOVERNMENT,LEVEL 2,-0.1183299,37.6307467,"Igandene, Meru",Success,
CN-56926,SHAURI DISPENSARY,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.1240415,36.5403883,Dispensary,Success,
CN-56931,NTHWANGUU DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-56933,EMBU COUNTY REFERRAL HOSPITAL,EMBU,COUNTY GOVERNMENT,LEVEL 5,-0.5379964,37.4543311,Embu,Success,
CN-56948,LELA DISPENSARY - HOMABAY,HOMA BAY,COUNTY GOVERNMENT,LEVEL 2,-0.5406006,34.4559898,Dispensary,Success,
CN-56952,ST. LYDIA OKORE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-56953,KIPSOLU DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-56980,KIMWELI DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-56989,MBAGHA DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-56994,KERERIA DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-57062,NAMASANDA HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1304458,34.6745821,Health Centre,Success,
CN-57067,KIPTURE DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-57088,KITALALE DISPENSARY,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 2,1.1154787,34.7345033,Dispensary,Success,
CN-57089,KARANGATHA HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-57112,LAGSURE DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-57126,KAPKURES HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 3A,0.0140971,36.1398143,Health Centre,Success,
CN-57128,BODI HEALTH CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 3A,-0.0464292,34.7199994,Health Centre,Success,
CN-57150,PEDO DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-57185,ANGOLA HEALTH CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 3B,-0.0464292,34.7199994,Health Centre,Success,
CN-57226,SHAURI MOYO DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.28333,36.85,"Shauri Moyo, Nairobi",Success,
CN-57232,IDSOWE DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 2,-0.0381378,39.0698169,Dispensary,Success,
CN-57233,KILALA MODEL HEALTH CENTRE,MAKUENI,COUNTY GOVERNMENT,LEVEL 3A,-1.7965131,37.6267536,Health Centre,Success,
CN-57242,LONGONOT DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.8833959,36.4958137,"Longonot, Nakuru",Success,
CN-57315,CHEMOLINGOT SUB-COUNTY HOSPITAL,BARINGO,COUNTY GOVERNMENT,LEVEL 4,0.671904478,35.94093113,Baringo,Success,
CN-57324,CHEPTIRET DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.3549383,35.3550177,"Cheptiret, Uasin Gishu",Success,
CN-57336,KIAMUYA DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-57383,WAJIR BOR HEALTH CENTRE,WAJIR,COUNTY GOVERNMENT,LEVEL 3B,1.74702,40.53377,Wajir Bor,Success,
CN-57401,OLDONYOROK DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-57403,ENTOLTOL DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-57407,KAVUNYALALO DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.16604,39.99524,"Kavunyalalo, Kilifi",Success,
CN-57419,KARIKO DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-57467,CBM NALONDO DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.6514635,34.5946046,"Nalondo, Bungoma",Success,
CN-57547,SINONI\\'N DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-57583,WITIMA HEALTH CENTRE,NYERI,COUNTY GOVERNMENT,LEVEL 3A,-0.4211516,36.9494066,Nyeri,Success,
CN-57585,UKIA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-57610,ALBANI MEDICAL CLINIC,ISIOLO,COUNTY GOVERNMENT,LEVEL 3A,1.009414835,38.53954044,Isiolo,Success,
CN-57638,IGENA ITAMBE DISPENSARY,NYAMIRA,COUNTY GOVERNMENT,LEVEL 2,-0.8398608,35.0078073,Dispensary,Success,
CN-57640,MKONDONI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.14096,39.70483,"Mkondoni, Kilifi",Success,
CN-57661,ARITO LANGI DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-57673,KAYOLE DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-57689,KIWAMU HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 3A,0.0140971,36.1398143,Health Centre,Success,
CN-57748,MAINA & MWANGI HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-57781,KARANJA ROAD BEYOND ZERO CLINIC,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.307609,36.7720645,Beyond Zero,Success,
CN-57784,SHAMBERERE DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.37856,34.8293224,"Shamberere, Kakamega",Success,
CN-57836,THIGIRICI MUKUI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.63333,37.18333,"Thigirichi, Kirinyaga",Success,
CN-57864,KINYACH DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-57876,KIMA DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-57895,MULUNDU DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0370474,34.6271459,Dispensary,Success,
CN-57925,KERINGET DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-57931,KIAMBOGO DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-57934,KIBUGU HEALTH CENTRE,EMBU,COUNTY GOVERNMENT,LEVEL 3B,-0.4254473,37.641347,Health Centre,Success,
CN-57961,CHESANGA DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-57976,MUKANGU DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-58008,KYUMANI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-58012,KAPCHETOROR DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-58067,MATASIA HEALTH CENTRE,KAJIADO,COUNTY GOVERNMENT,LEVEL 3B,-2.080021,36.8223205,Health Centre,Success,
CN-58072,CHEBULBAI DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-58119,EMARORO DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-58173,GATUNYU DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-58215,CHEMBULET HEALTH CENTRE,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 3A,0.8121572,35.3810776,Health Centre,Success,
CN-58218,MARUNGU HEALTH CENTRE,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 3B,-3.55813,38.74908,"Marungu, Taita Taveta",Success,
CN-58225,CHEPLASKET DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-58231,KAYOLE II SUB-COUNTY HOSPITAL,NAIROBI,COUNTY GOVERNMENT,LEVEL 4,-1.27616,36.91379,"Kayole, Nairobi",Success,
CN-58248,KITUNI DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-58268,KABATINI HEALTH CENTRE,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,0.0140971,36.1398143,Health Centre,Success,
CN-58301,GATINA DISPENSARY-NYERI,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.4090104,37.0263472,Dispensary,Success,
CN-58316,HOSPITAL SANTA ANTONIO,MIGORI,COUNTY GOVERNMENT,LEVEL 3A,-0.8448852,34.563887,Hospital,Success,
CN-58322,GOMBE KOKULO DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-58346,GELEGELE DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.8737579,35.0375508,"Gelegele, Bomet",Success,
CN-58417,TULWET DISPENSARY- KESSES,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.4338237,35.3574704,Dispensary,Success,
CN-58441,CHEPTILIL DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-58450,CHEPKURKUR DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-58491,MAMBRUI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-58575,KIANDAI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-58596,KAMAGET DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-58609,KIHURI DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-58627,NAMUKUSE DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-58670,CHEMWAA HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3A,0.734403,34.5775074,Health Centre,Success,
CN-58675,ENARAMATISHOREKI HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3A,-1.37676,35.97667,"Enamatishoreki, Narok",Success,
CN-58719,NAPEILILIM HEALTH CENTRE,TURKANA,COUNTY GOVERNMENT,LEVEL 3B,1.1893381,36.1087687,Health Centre,Success,
CN-58739,KITHUANI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-58817,TAUSA HEALTH CENTRE,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 3A,-3.3383303,38.4812965,"Tausa, Taita Taveta",Success,
CN-58857,URAN HEALTH CENTRE,MARSABIT,COUNTY GOVERNMENT,LEVEL 3A,3.60532,38.4867,"Uran, Marsabit",Success,
CN-58882,BIDII HEALTH CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 3B,1.05152,35.01643,"Bindii, Trans Nzoia",Success,
CN-58895,SILIBWET DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-58902,ITEMBU DISPENSARY,KISII,COUNTY GOVERNMENT,LEVEL 2,-0.8580565,34.8344241,Dispensary,Success,
CN-58934,KIGHANGACHINYI DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-58958,SARMAN DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-59009,TULILA DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-59013,KACHELIBA SUB-COUNTY HOSPITAL,WEST POKOT,COUNTY GOVERNMENT,LEVEL 4,2.040943465,35.1162256,"Kacheliba, West Pokot",Success,
CN-59090,KITHUNGUTHIA DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.4887471,37.5667798,"Kithunguthia, Embu",Success,
CN-59139,KANYUMBUNI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-59157,ELWAK SUBCOUNTY HOSPITAL,MANDERA,COUNTY GOVERNMENT,LEVEL 4,3.370055804,40.69402909,Mandera,Success,
CN-59163,CHALANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-59164,KALULU DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-59212,UMOJA DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-59217,KIPLELGUTIK DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-59220,CHEPKERER DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-59236,MAINGA DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-59244,JERICHO HEALTH CENTRE,NAIROBI,COUNTY GOVERNMENT,LEVEL 3B,-1.2915495,36.871787,Ofafa Jericho Health Centre,Success,
CN-59248,OGILGEI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-59317,ELDAMA RAVINE SUB-COUNTY HOSPITAL,BARINGO,COUNTY GOVERNMENT,LEVEL 4,0.016685133,35.71110519,"Eldama Ravine, Baringo",Success,
CN-59328,FORT TERNAN SUB-COUNTY HOSPITAL,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.20468,35.34313,"Fort Ternan, Kericho",Success,
CN-59341,MACHINEBEN DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-59383,NYAKWERI HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3A,-0.4274527,34.4767279,Health Centre,Success,
CN-59389,THONZWENI DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-59401,MINJORE DISPENSARY,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.1074658,36.3164915,Dispensary,Success,
CN-59411,MUSAVANI DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-59427,KIMBIMBI SUB-COUNTY HOSPITAL,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 4,-0.6208396,37.3638735,"Kimbimbi, Kirinyaga",Success,
CN-59568,KIAONI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-59581,RIACHINA DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7885145,37.8299953,"Riachina, Embu",Success,
CN-59590,MANGO DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-59639,MBAGATHI COUNTY REFERRAL HOSPITAL,NAIROBI,COUNTY GOVERNMENT,LEVEL 5,-1.3776952,36.7793773,"Mbagathi, Nairobi",Success,
CN-59673,MWANDA HEALTH CENTRE,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 3A,-3.4022939,38.2846333,"Mwanda, Taita Taveta",Success,
CN-59746,SISIYA DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-59748,CHEPYUK HEALTH CENTRE,BUNGOMA,COUNTY GOVERNMENT,LEVEL 3B,0.734403,34.5775074,Health Centre,Success,
CN-59759,KAPKIGORO DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-59764,SOUTH B HEALTH CENTRE-PLAINSVIEW,NAIROBI,COUNTY GOVERNMENT,LEVEL 3B,-1.31725,36.84278,"Plains View, Nairobi",Success,
CN-59788,NYAOGA DISPENSARY,HOMA BAY,COUNTY GOVERNMENT,LEVEL 2,-0.5406006,34.4559898,Dispensary,Success,
CN-59818,LINJOKA DISPENSARY,MERU,COUNTY GOVERNMENT,LEVEL 2,-0.0425769,37.7241186,Dispensary,Success,
CN-59839,BOMBI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-59862,KAPCHANGA DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-59889,KAMALE DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-59942,NOORGOWS DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-59991,TULA-TULA DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-60030,GK PRISON-EMBU,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.5379964,37.4543311,Embu,Success,
CN-60038,NAPEIKAR DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.18663611,35.4496031,Turkana,Success,
CN-60052,SONGONYET DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-60113,MURAMBA WA MBOGO DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-60153,LIKUYANI SUB COUNTY HOSPITAL,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 4,0.760219174,35.09072089,"Likuyani, Kakamega",Success,
CN-60155,RERA HEALTH CENTRE,SIAYA,COUNTY GOVERNMENT,LEVEL 3A,-0.0911799,34.2764414,Health Centre,Success,
CN-60156,KISII TEACHING AND REFERRAL HOSPITAL,KISII,COUNTY GOVERNMENT,LEVEL 5,-0.68174,34.76666,Kisii,Success,
CN-60178,RANG\\'UL DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-60182,MIDA MAJAONI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.55092,39.86191,"Majaoni, Kilifi",Success,
CN-60221,MODA MBOGHO DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-60269,KONDABILET DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.92322,35.43191,"Kondabilet, Elegeyo-Marakwet",Success,
CN-60290,KATIKO DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,3.84788,35.70222,Katiko,Success,
CN-60297,EMURUA DIKIRR HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3B,-0.996014572,35.0867978,"Emurua Dikirr, Narok",Success,
CN-60328,ARABIA SUB COUNTY HOSPITAL,MANDERA,COUNTY GOVERNMENT,LEVEL 4,3.5298018,41.4964331,"Arabia, Mandera",Success,
CN-60332,SHIRANGO DIPSENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.47224,39.27585,"Shirango, Kilifi",Success,
CN-60340,ZIWA SIRIKWA SUB-COUNTY HOSPITAL,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 3A,0.521314476,35.31977624,Uasin Gishu,Success,
CN-60351,EKITALE DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-60402,CHEMUNDU DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.2540091,35.0814505,"Chemundu, Nandi",Success,
CN-60412,MILENYE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-60433,VIHIGA COUNTY REFERRAL HOSPITAL,VIHIGA,COUNTY GOVERNMENT,LEVEL 4,0.030727851,34.68964416,Vihiga,Success,
CN-60442,TAYIB MEDICAL AND NURSING HOME,MANDERA,COUNTY GOVERNMENT,LEVEL 3B,3.9352641,41.8527175,Al-Siha Nursing Home,Success,
CN-60488,BUSA DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-60546,KWAKULU DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-60571,UTUNENI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-60630,ODINO HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3B,-0.4274527,34.4767279,Health Centre,Success,
CN-60685,KIAMWATHI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-60737,SIONGI DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-60791,MURAMATI DISPENSARY,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.1074658,36.3164915,Dispensary,Success,
CN-60805,YEKANGA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-60825,SILOAM APPEX MEDICAL CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3B,0.28422,34.75229,Kakamega,Success,
CN-60910,WASIO DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-60919,NYAKIAMBI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,-0.3020422,36.0723128,Dispensary,Success,
CN-61010,GATHAMBI HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-61058,MOLO SUB-COUNTY HOSPITAL,NAKURU,COUNTY GOVERNMENT,LEVEL 4,-0.3059146,35.8076873,Elburgon Sub-county Hospital,Success,Found in address
CN-61099,MODOGASHE SUB-COUNTY HOSPITAL,GARISSA,COUNTY GOVERNMENT,LEVEL 4,0.0574831,40.3068531,Dadaab Sub-County Hospital,Success,Found in address
CN-61197,LURARE DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-61228,MENET DISPENSARY-KERICHO,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3682293,35.2854418,Kericho,Success,
